# Every fact this catalog acts on, and which inputs decided it. See docs/FACTS.md.
# GENERATED by cmd/gen-gcp. Do not hand-edit.
# A source prefixed ! said the opposite and was overruled.
#
# type	path	fact	value	sources
gcp.task		setters	none	default
gcp.task		timeout	60	default
gcp.task		update_await	none	default
gcp.task		update_mask	none	default
gcp.task		update_verb	none	default
gcp.task	appEngineHttpRequest.appEngineRouting.host	output	true	discovery
gcp.task	createTime	output	true	discovery
gcp.task	dispatchCount	output	true	discovery
gcp.task	firstAttempt	output	true	discovery
gcp.task	firstAttempt.dispatchTime	output	true	discovery
gcp.task	firstAttempt.responseStatus	output	true	discovery
gcp.task	firstAttempt.responseTime	output	true	discovery
gcp.task	firstAttempt.scheduleTime	output	true	discovery
gcp.task	lastAttempt	output	true	discovery
gcp.task	lastAttempt.dispatchTime	output	true	discovery
gcp.task	lastAttempt.responseStatus	output	true	discovery
gcp.task	lastAttempt.responseTime	output	true	discovery
gcp.task	lastAttempt.scheduleTime	output	true	discovery
gcp.task	responseCount	output	true	discovery
gcp.task	responseView	immutable	true	discovery
gcp.task	view	output	true	discovery
gcp.tcproute		clear_before_delete	none	default
gcp.tcproute		create_await	longrunning	discovery
gcp.tcproute		create_url	projects/{{project}}/locations/global/tcpRoutes?tcpRouteId={{name}}	mm
gcp.tcproute		create_verb	POST	discovery
gcp.tcproute		delete_await	longrunning	discovery
gcp.tcproute		delete_url	projects/{{project}}/locations/global/tcpRoutes/{{name}}	mm
gcp.tcproute		lock_field	none	default
gcp.tcproute		patch_one_field	false	default
gcp.tcproute		setters	none	default
gcp.tcproute		timeout	1200	default
gcp.tcproute		update_await	longrunning	discovery
gcp.tcproute		update_mask	query	mm
gcp.tcproute		update_verb	PATCH	mm
gcp.tcproute	createTime	output	true	discovery+mm
gcp.tcproute	name	immutable	true	mm
gcp.tcproute	name	required	true	mm
gcp.tcproute	rules	required	true	mm
gcp.tcproute	rules[].action	required	true	mm
gcp.tcproute	rules[].matches[].address	required	true	mm
gcp.tcproute	rules[].matches[].port	required	true	mm
gcp.tcproute	selfLink	output	true	discovery+mm
gcp.tcproute	updateTime	output	true	discovery+mm
gcp.tlsinspectionpolicy		clear_before_delete	none	default
gcp.tlsinspectionpolicy		create_await	longrunning	discovery
gcp.tlsinspectionpolicy		create_url	projects/{{project}}/locations/{{location}}/tlsInspectionPolicies?tlsInspectionPolicyId={{name}}	mm
gcp.tlsinspectionpolicy		create_verb	POST	discovery
gcp.tlsinspectionpolicy		delete_await	longrunning	discovery
gcp.tlsinspectionpolicy		delete_url	projects/{{project}}/locations/{{location}}/tlsInspectionPolicies/{{name}}	mm
gcp.tlsinspectionpolicy		lock_field	none	default
gcp.tlsinspectionpolicy		patch_one_field	false	default
gcp.tlsinspectionpolicy		setters	none	default
gcp.tlsinspectionpolicy		timeout	1200	default
gcp.tlsinspectionpolicy		update_await	longrunning	discovery
gcp.tlsinspectionpolicy		update_mask	query	mm
gcp.tlsinspectionpolicy		update_verb	PATCH	mm
gcp.tlsinspectionpolicy	caPool	required	true	mm
gcp.tlsinspectionpolicy	createTime	output	true	discovery+mm
gcp.tlsinspectionpolicy	name	required	true	mm
gcp.tlsinspectionpolicy	updateTime	output	true	discovery+mm
gcp.tlsroute		clear_before_delete	none	default
gcp.tlsroute		create_await	longrunning	discovery
gcp.tlsroute		create_url	projects/{{project}}/locations/{{location}}/tlsRoutes?tlsRouteId={{name}}	mm
gcp.tlsroute		create_verb	POST	discovery
gcp.tlsroute		delete_await	longrunning	discovery
gcp.tlsroute		delete_url	projects/{{project}}/locations/{{location}}/tlsRoutes/{{name}}	mm
gcp.tlsroute		lock_field	none	default
gcp.tlsroute		patch_one_field	false	default
gcp.tlsroute		setters	none	default
gcp.tlsroute		timeout	1200	default
gcp.tlsroute		update_await	longrunning	discovery
gcp.tlsroute		update_mask	query	mm
gcp.tlsroute		update_verb	PATCH	mm
gcp.tlsroute	createTime	output	true	discovery+mm
gcp.tlsroute	name	immutable	true	mm
gcp.tlsroute	name	required	true	mm
gcp.tlsroute	rules	required	true	mm
gcp.tlsroute	rules[].action	required	true	mm
gcp.tlsroute	rules[].matches	required	true	mm
gcp.tlsroute	selfLink	output	true	discovery+mm
gcp.tlsroute	updateTime	output	true	discovery+mm
gcp.token		clear_before_delete	none	default
gcp.token		create_await	none	discovery
gcp.token		create_url	{+parent}/tokens	discovery
gcp.token		create_verb	POST	discovery
gcp.token		delete_await	none	discovery
gcp.token		delete_url	{+name}	discovery
gcp.token		lock_field	none	default
gcp.token		patch_one_field	false	default
gcp.token		setters	none	default
gcp.token		timeout	60	default
gcp.token		update_await	none	discovery
gcp.token		update_mask	query	discovery
gcp.token		update_verb	PATCH	discovery
gcp.token	securityToken	output	true	discovery
gcp.token	state	output	true	discovery
gcp.topic		clear_before_delete	none	default
gcp.topic		create_await	none	discovery
gcp.topic		create_url	{+name}	discovery
gcp.topic		create_verb	PUT	discovery
gcp.topic		delete_await	none	discovery
gcp.topic		delete_url	{+topic}	discovery
gcp.topic		lock_field	none	default
gcp.topic		patch_one_field	false	default
gcp.topic		setters	none	default
gcp.topic		timeout	60	default
gcp.topic		update_await	none	discovery
gcp.topic		update_mask	body:updateMask	discovery
gcp.topic		update_verb	PATCH	discovery
gcp.topic	ingestionDataSourceSettings.awsKinesis.awsRoleArn	required	true	mm
gcp.topic	ingestionDataSourceSettings.awsKinesis.consumerArn	required	true	mm
gcp.topic	ingestionDataSourceSettings.awsKinesis.gcpServiceAccount	required	true	mm
gcp.topic	ingestionDataSourceSettings.awsKinesis.state	output	true	discovery
gcp.topic	ingestionDataSourceSettings.awsKinesis.streamArn	required	true	mm
gcp.topic	ingestionDataSourceSettings.awsMsk.awsRoleArn	required	true	mm
gcp.topic	ingestionDataSourceSettings.awsMsk.clusterArn	required	true	mm
gcp.topic	ingestionDataSourceSettings.awsMsk.gcpServiceAccount	required	true	mm
gcp.topic	ingestionDataSourceSettings.awsMsk.state	output	true	discovery
gcp.topic	ingestionDataSourceSettings.awsMsk.topic	required	true	mm
gcp.topic	ingestionDataSourceSettings.azureEventHubs.state	output	true	discovery
gcp.topic	ingestionDataSourceSettings.cloudStorage.bucket	required	true	mm
gcp.topic	ingestionDataSourceSettings.cloudStorage.state	output	true	discovery
gcp.topic	ingestionDataSourceSettings.confluentCloud.bootstrapServer	required	true	mm
gcp.topic	ingestionDataSourceSettings.confluentCloud.gcpServiceAccount	required	true	mm
gcp.topic	ingestionDataSourceSettings.confluentCloud.identityPoolId	required	true	mm
gcp.topic	ingestionDataSourceSettings.confluentCloud.state	output	true	discovery
gcp.topic	ingestionDataSourceSettings.confluentCloud.topic	required	true	mm
gcp.topic	messageStoragePolicy.allowedPersistenceRegions	required	true	mm
gcp.topic	messageStoragePolicy.allowedPersistenceRegions	unordered	true	mm
gcp.topic	messageTransforms[].aiInference.endpoint	required	true	mm
gcp.topic	messageTransforms[].javascriptUdf.code	required	true	mm
gcp.topic	messageTransforms[].javascriptUdf.functionName	required	true	mm
gcp.topic	name	equivalence	self_link	mm
gcp.topic	name	immutable	true	mm
gcp.topic	name	required	true	mm
gcp.topic	schemaSettings.schema	required	true	mm
gcp.topic	state	output	true	discovery
gcp.topic	tags	immutable	true	discovery+mm
gcp.topic	tags	input_only	true	discovery+mm
gcp.trigger		clear_before_delete	none	default
gcp.trigger		create_await	longrunning	discovery
gcp.trigger		create_url	projects/{{project}}/locations/{{location}}/triggers?triggerId={{name}}	mm
gcp.trigger		create_verb	POST	discovery
gcp.trigger		delete_await	longrunning	discovery
gcp.trigger		delete_url	projects/{{project}}/locations/{{location}}/triggers/{{name}}	mm
gcp.trigger		lock_field	none	default
gcp.trigger		patch_one_field	false	default
gcp.trigger		setters	none	default
gcp.trigger		timeout	1200	default
gcp.trigger		update_await	longrunning	discovery
gcp.trigger		update_mask	query	mm
gcp.trigger		update_verb	PATCH	mm
gcp.trigger	channel	equivalence	self_link	mm
gcp.trigger	channel	immutable	true	mm
gcp.trigger	conditions	output	true	discovery+mm
gcp.trigger	createTime	output	true	discovery+mm
gcp.trigger	destination	required	true	mm
gcp.trigger	destination.cloudFunction	output	true	mm
gcp.trigger	destination.cloudRun.service	equivalence	self_link	mm
gcp.trigger	destination.cloudRun.service	required	true	mm
gcp.trigger	destination.gke.cluster	equivalence	self_link	mm
gcp.trigger	destination.gke.cluster	required	true	mm
gcp.trigger	destination.gke.location	required	true	mm
gcp.trigger	destination.gke.namespace	required	true	mm
gcp.trigger	destination.gke.service	required	true	mm
gcp.trigger	destination.httpEndpoint.uri	required	true	mm
gcp.trigger	destination.networkConfig.networkAttachment	equivalence	self_link	mm
gcp.trigger	destination.networkConfig.networkAttachment	required	true	mm
gcp.trigger	destination.workflow	equivalence	self_link	mm
gcp.trigger	etag	output	true	discovery+mm
gcp.trigger	eventFilters	required	true	mm
gcp.trigger	eventFilters	unordered	true	mm
gcp.trigger	eventFilters[].attribute	immutable	true	mm
gcp.trigger	eventFilters[].attribute	required	true	mm
gcp.trigger	eventFilters[].value	immutable	true	mm
gcp.trigger	eventFilters[].value	required	true	mm
gcp.trigger	name	equivalence	self_link	mm
gcp.trigger	name	immutable	true	mm
gcp.trigger	name	required	true	mm
gcp.trigger	satisfiesPzs	output	true	discovery
gcp.trigger	serviceAccount	equivalence	self_link	mm
gcp.trigger	transport	immutable	true	mm
gcp.trigger	transport.pubsub	immutable	true	mm
gcp.trigger	transport.pubsub.subscription	output	true	discovery+mm
gcp.trigger	transport.pubsub.topic	equivalence	self_link	mm
gcp.trigger	transport.pubsub.topic	immutable	true	mm
gcp.trigger	uid	output	true	discovery+mm
gcp.trigger	updateTime	output	true	discovery+mm
gcp.trustconfig		clear_before_delete	none	default
gcp.trustconfig		create_await	longrunning	discovery
gcp.trustconfig		create_url	projects/{{project}}/locations/{{location}}/trustConfigs?trustConfigId={{name}}	mm
gcp.trustconfig		create_verb	POST	discovery
gcp.trustconfig		delete_await	longrunning	discovery
gcp.trustconfig		delete_url	projects/{{project}}/locations/{{location}}/trustConfigs/{{name}}	mm
gcp.trustconfig		lock_field	none	default
gcp.trustconfig		patch_one_field	false	default
gcp.trustconfig		setters	none	default
gcp.trustconfig		timeout	1200	default
gcp.trustconfig		update_await	longrunning	discovery
gcp.trustconfig		update_mask	query	discovery
gcp.trustconfig		update_verb	PATCH	mm
gcp.trustconfig	allowlistedCertificates[].pemCertificate	required	true	mm
gcp.trustconfig	createTime	output	true	discovery+mm
gcp.trustconfig	name	immutable	true	mm
gcp.trustconfig	name	required	true	mm
gcp.trustconfig	tags	immutable	true	discovery
gcp.trustconfig	tags	input_only	true	discovery
gcp.trustconfig	trustStores[].intermediateCas[].pemCertificate	sensitive	true	mm
gcp.trustconfig	trustStores[].trustAnchors[].pemCertificate	sensitive	true	mm
gcp.trustconfig	updateTime	output	true	discovery+mm
gcp.urllist		clear_before_delete	none	default
gcp.urllist		create_await	longrunning	discovery
gcp.urllist		create_url	projects/{{project}}/locations/{{location}}/urlLists?urlListId={{urlListId}}	discovery
gcp.urllist		create_verb	POST	discovery
gcp.urllist		delete_await	longrunning	discovery
gcp.urllist		delete_url	{+name}	discovery
gcp.urllist		lock_field	none	default
gcp.urllist		patch_one_field	false	default
gcp.urllist		setters	none	default
gcp.urllist		timeout	1200	default
gcp.urllist		update_await	longrunning	discovery
gcp.urllist		update_mask	query	discovery
gcp.urllist		update_verb	PATCH	discovery
gcp.urllist	createTime	output	true	discovery
gcp.urllist	name	output	true	discovery
gcp.urllist	updateTime	output	true	discovery
gcp.urllist	urlListId	immutable	true	discovery
gcp.urllist	urlListId	required	true	discovery
gcp.urlmap		clear_before_delete	none	default
gcp.urlmap		create_await	compute_operation	discovery
gcp.urlmap		create_url	projects/{{project}}/global/urlMaps	mm
gcp.urlmap		create_verb	POST	discovery
gcp.urlmap		delete_await	compute_operation	discovery
gcp.urlmap		delete_url	projects/{project}/global/urlMaps/{urlMap}	discovery
gcp.urlmap		lock_field	fingerprint	discovery
gcp.urlmap		patch_one_field	false	default
gcp.urlmap		setters	none	default
gcp.urlmap		timeout	600	default
gcp.urlmap		update_await	compute_operation	discovery
gcp.urlmap		update_mask	none	discovery
gcp.urlmap		update_verb	PATCH	discovery
gcp.urlmap	creationTimestamp	output	true	discovery+mm
gcp.urlmap	defaultCustomErrorResponsePolicy.errorService	equivalence	self_link	mm
gcp.urlmap	defaultRouteAction.cachePolicy.clientTtl.nanos	input_only	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.clientTtl.seconds	required	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.defaultTtl.nanos	input_only	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.defaultTtl.seconds	required	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.maxTtl.nanos	input_only	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.maxTtl.seconds	required	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.negativeCachingPolicy[].ttl.nanos	input_only	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.negativeCachingPolicy[].ttl.seconds	required	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.serveWhileStale.nanos	input_only	true	mm
gcp.urlmap	defaultRouteAction.cachePolicy.serveWhileStale.seconds	required	true	mm
gcp.urlmap	defaultRouteAction.maxStreamDuration.seconds	required	true	mm
gcp.urlmap	defaultRouteAction.requestMirrorPolicy.backendService	equivalence	self_link	mm
gcp.urlmap	defaultRouteAction.requestMirrorPolicy.backendService	required	true	mm
gcp.urlmap	defaultRouteAction.weightedBackendServices[].backendService	equivalence	self_link	mm
gcp.urlmap	defaultService	equivalence	self_link	mm
gcp.urlmap	defaultUrlRedirect.stripQuery	required	true	mm
gcp.urlmap	fingerprint	output	true	mm
gcp.urlmap	headerAction.requestHeadersToAdd[].headerName	required	true	mm
gcp.urlmap	headerAction.requestHeadersToAdd[].headerValue	required	true	mm
gcp.urlmap	headerAction.requestHeadersToAdd[].replace	required	true	mm
gcp.urlmap	headerAction.responseHeadersToAdd[].headerName	required	true	mm
gcp.urlmap	headerAction.responseHeadersToAdd[].headerValue	required	true	mm
gcp.urlmap	headerAction.responseHeadersToAdd[].replace	required	true	mm
gcp.urlmap	hostRules	unordered	true	mm
gcp.urlmap	hostRules[].hosts	required	true	mm
gcp.urlmap	hostRules[].hosts	unordered	true	mm
gcp.urlmap	hostRules[].pathMatcher	required	true	mm
gcp.urlmap	id	output	true	discovery+mm
gcp.urlmap	kind	output	true	discovery
gcp.urlmap	name	immutable	true	mm
gcp.urlmap	name	required	true	mm
gcp.urlmap	pathMatchers[].defaultCustomErrorResponsePolicy.errorService	equivalence	self_link	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.clientTtl.nanos	input_only	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.clientTtl.seconds	required	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.defaultTtl.nanos	input_only	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.defaultTtl.seconds	required	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.maxTtl.nanos	input_only	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.maxTtl.seconds	required	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.negativeCachingPolicy[].ttl.nanos	input_only	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.negativeCachingPolicy[].ttl.seconds	required	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.serveWhileStale.nanos	input_only	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.cachePolicy.serveWhileStale.seconds	required	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.maxStreamDuration.seconds	required	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.requestMirrorPolicy.backendService	equivalence	self_link	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.requestMirrorPolicy.backendService	required	true	mm
gcp.urlmap	pathMatchers[].defaultRouteAction.weightedBackendServices[].backendService	equivalence	self_link	mm
gcp.urlmap	pathMatchers[].defaultService	equivalence	self_link	mm
gcp.urlmap	pathMatchers[].defaultUrlRedirect.stripQuery	required	true	mm
gcp.urlmap	pathMatchers[].headerAction.requestHeadersToAdd[].headerName	required	true	mm
gcp.urlmap	pathMatchers[].headerAction.requestHeadersToAdd[].headerValue	required	true	mm
gcp.urlmap	pathMatchers[].headerAction.requestHeadersToAdd[].replace	required	true	mm
gcp.urlmap	pathMatchers[].headerAction.responseHeadersToAdd[].headerName	required	true	mm
gcp.urlmap	pathMatchers[].headerAction.responseHeadersToAdd[].headerValue	required	true	mm
gcp.urlmap	pathMatchers[].headerAction.responseHeadersToAdd[].replace	required	true	mm
